"approved_date","region","condition_name","brand_name","model_name","mfdate","mileage","mileage_v2","fuel_type","gearbox","price"
"2019-01-27",12,"used","Chevrolet","Cruze","2017","4","17000","Petrol","Auto",520000000
"2019-01-28",12,"used","Hyundai","Grand Starex","2014","19","91000",,"Manual",725000000
"2019-01-28",13,"used","Hyundai","Grand Starex","2015","17","80000",,"Manual",725000000
"2019-01-28",13,"used","Mercedes Benz","GL Class","2011","9","44000","Diesel","Auto",1350000000
"2019-01-29",12,"used","Toyota","Fortuner","2017","1","0","Diesel","Manual",1050000000
"2019-01-29",12,"used","Toyota","Fortuner","2017","1","0","Diesel","Manual",1050000000
"2019-01-30",2,"used","Daewoo","Lacetti","2005","23","125000",,"Manual",170000000
"2019-01-19",1,"used","Hyundai","i20","2011","15","70000","Petrol","Auto",319000000
"2019-01-19",1,"used","Hyundai","i20","2011","15","70000","Petrol","Auto",319000000
"2019-01-19",13,"new","Toyota","Innova","2019","1","0","Petrol","Manual",746000000
"2019-01-19",5,"used","Toyota","Fortuner","2015","10","45000","Petrol","Auto",839000000
"2019-01-19",13,"used","Toyota","Fortuner","2016","5","23000","Petrol","Auto",848000000
"2019-01-19",12,"new","Ford","Transit","2018","1","0","Diesel","Manual",160000000
"2019-01-20",9,"used","Toyota","Camry","1998","28","170000","Petrol","Manual",195000000
"2019-01-20",1,"used","Nissan","Bluebird","1990","4","19000","Petrol","Manual",37000000
"2019-01-21",12,"new","Toyota","Vios","2019","1","0","Petrol","Manual",531000000
"2019-01-22",10,"used","Ford","EcoSport","2014","10","49000","Petrol","Auto",490000000
"2019-01-22",13,"used","Toyota","Fortuner","2016","8","35000","Petrol","Auto",1000000000
"2019-01-22",12,"used","Kia","Rio","2014","15","70000","Petrol","Auto",480000000
"2019-01-23",4,"used","Chevrolet","Spark","2009","1","10","Petrol","Manual",99999000
"2019-01-23",13,"used","Hyundai","Santa Fe","2017","3","10000","Petrol","Auto",1035000000
"2019-01-23",13,"used","Hyundai","Santa Fe","2017","3","10000","Petrol","Auto",1035000000
"2019-01-23",12,"used","Kia","Cerato","2017","5","20000","Petrol","Auto",595000000
"2019-01-23",13,"used","Lexus","GX","2009","11","50000","Petrol","Auto",1950000000
"2019-01-24",13,"used","Mekong","Dòng khác","2007","16","79000","Diesel","Manual",128000000
"2019-01-24",12,"used","Kia","Rio","2014","15","70000","Petrol","Auto",480000000
"2019-01-24",13,"used","Honda","Civic","2013","13","62000","Petrol","Manual",515000000
"2019-01-25",6,"used","Toyota","Camry","2005","21","100000","Petrol","Auto",405000000
"2019-01-25",12,"used","Kia","Soul","2014","10","47000","Petrol","Auto",666000000
"2019-01-25",12,"used","Hyundai","i20","2011","15","70000","Petrol","Auto",350000000
"2019-01-25",12,"used","Hyundai","i20","2011","15","70000","Petrol","Auto",350000000
"2019-01-26",12,"used","Nissan","Terrano","2003","29","180000","Diesel","Manual",255000000
"2019-01-27",13,"used","Kia","Cerato","2016","18","85000","Petrol","Auto",555000000
"2019-01-27",7,"used","Ford","Laser","2005","5","20000",,"Auto",250000000
"2019-01-27",12,"used","Mercedes Benz","GLC","2016","9","44005","Petrol","Auto",1740000000
"2019-01-27",4,"used","Toyota","Corolla Altis","2009","19","90000","Petrol","Auto",469000000
"2019-01-28",13,"new","Honda","CR V","2018","1","0","Petrol","Auto",1023000000
"2019-01-28",13,"used","Toyota","Innova","2018","2","9000","Petrol","Manual",689000000
"2019-01-28",4,"used","Toyota","Vios","2018","31","200000","Petrol","Auto",500000000
"2019-01-29",13,"used","Toyota","Innova","2014","19","91000",,"Manual",550000000
"2019-01-29",4,"used","Toyota","Vios","2018","31","200000","Petrol","Auto",500000000
"2019-01-29",12,"used","Toyota","Innova","2008","18","85212","Petrol","Manual",385000000
"2019-01-30",12,"used","Mitsubishi","Pajero","2004","21","100000","Petrol","Manual",165000000
"2019-01-30",12,"used","Mercedes Benz","A Class","2014","5","20000","Petrol","Auto",816000000
"2019-01-31",2,"used","Kia","Carens","2014","18","85000","Petrol","Manual",395000000
"2019-01-31",13,"used","Toyota","Innova","2012","17","80000","Petrol","Manual",450000000
"2019-01-31",12,"used","Kia","Cerato","2017","9","41755","Petrol","Auto",590000000
"2019-02-02",13,"used","Lexus","GX","2016","4","19000","Petrol","Auto",4680000000
"2019-02-05",13,"used","Honda","CR V","2016","11","50000","Petrol","Auto",906000000
"2019-02-08",1,"used","Hyundai","Grand i10","2016","10","48000","Petrol","Manual",310000000
"2019-02-09",13,"used","Toyota","Fortuner","2016","4","15000","Petrol","Auto",835000000
"2019-02-09",1,"used","Hyundai","Grand i10","2016","10","48000","Petrol","Manual",310000000
"2019-02-11",12,"used","Toyota","Zace","2004","37","888888","Petrol","Manual",136000000
"2019-02-11",13,"used","Chevrolet","Spark","2009","15","73000","Petrol","Auto",185000000
"2019-02-11",12,"used","Toyota","Camry","2010","13","60000","Petrol","Auto",598000000
"2019-02-11",4,"used","Hãng khác","Dòng khác","2005","18",,"Diesel",,30000000
"2019-02-11",2,"used","Kia","Morning","2011","18","86000","Petrol","Auto",245000000
"2019-02-11",4,"used","Isuzu","Hi lander","2004","21","100000",,"Auto",198000000
"2019-02-11",13,"used","Honda","CR V","2016","11","50000","Petrol","Auto",906000000
"2019-02-11",6,"used","Hãng khác","Dòng khác","2006","18","88888","Diesel","Manual",30000000
"2019-02-12",12,"used","Toyota","Fortuner","2014","13","60000","Diesel","Manual",810000000
"2019-02-12",13,"used","Kia","K3","2015","15","70000","Petrol","Auto",470000000
"2019-02-12",5,"used","Hyundai","Elantra","1995","23","123456","Petrol","Manual",70000000
"2019-02-12",13,"used","Toyota","Fortuner","2010","19","92000","Petrol","Auto",520000000
"2019-02-12",13,"used","Toyota","Zace","2005","32","270000","Petrol","Manual",265000000
"2019-01-01",2,"used","Ford","Mondeo","2003","27","168500","Petrol","Auto",179000000
"2019-01-02",2,"new","Ford","Ranger","2019","1","0","Diesel","Auto",850000000
"2019-01-02",2,"used","Toyota","Innova","2009","1","153","Petrol","Manual",385000000
"2019-01-02",13,"used","Daewoo","Matiz","2005","3","10000","Petrol","Manual",115000000
"2019-01-02",2,"new","Toyota","Wigo","2019","1","0","Petrol","Manual",115000000
"2019-01-02",13,"used","Toyota","Corolla Altis","2015","1","30","Petrol","Auto",720000000
"2019-01-02",2,"used","Lexus","IS","2008","1","9",,"Auto",839000000
"2019-01-03",12,"used","Toyota","Innova","2014","12","56000",,"Manual",586000000
"2019-01-03",12,"new","Ford","Focus","2018","1","0","Petrol","Auto",565000000
"2019-01-03",13,"used","Ford","Fiesta","2011","17","82000","Petrol","Auto",336000000
"2019-01-04",5,"used","Chevrolet","Spark","2009","20","99999","Petrol","Manual",118000000
"2019-01-04",12,"used","Mercedes Benz","E Class","2016","6","26000","Petrol","Auto",1430000000
"2019-01-04",4,"used","Toyota","Vios","2006","24","132895","Petrol","Manual",185000000
"2019-01-30",12,"used","Toyota","Vios","2014","2","8000","Petrol","Manual",386000000
"2019-01-30",12,"used","Toyota","Vios","2014","2","8000","Petrol","Manual",386000000
"2019-01-30",13,"used","Lexus","LX","2012","8","37000","Petrol","Auto",4420000000
"2019-02-01",2,"used","Toyota","Hiace","2017","2","8783","Petrol","Manual",700000000
"2019-02-01",2,"used","Mercedes Benz","Sprinter","2007","35","400000","Diesel","Manual",235000000
"2019-02-02",13,"used","Ford","Escape","2004","1","0",,"Auto",245000000
"2019-02-02",4,"used","Mazda","2","2014","11","50000","Petrol","Auto",395000000
"2019-02-02",13,"used","Lexus","LS","2010","11","50000","Petrol","Auto",2200000000
"2019-02-07",2,"used","Kia","Morning","2016","26","150000","Petrol","Manual",300000000
"2019-02-09",8,"used","Kia","Cerato Koup","1995","3","14652","Petrol","Manual",25000000
"2019-02-09",8,"used","Acura","CL","2019","29",,"Diesel",,155000000
"2019-02-10",13,"new","Chevrolet","Colorado","2018","1","0","Diesel","Auto",651000000
"2019-02-10",12,"used","Daewoo","Matiz","2018","17","80000","Petrol","Manual",75000000
"2019-02-11",4,"used","Mazda","626","1995","4","19999","Petrol","Manual",75000000
"2019-02-12",12,"used","Hyundai","Getz","2008","31","200000","Petrol","Manual",163000000
"2019-02-12",10,"used","Hyundai","Grand i10","2014","15","70000","Petrol","Manual",230000000
"2019-02-12",8,"used","Mercedes Benz","C Class","2008","22","110000","Petrol","Auto",430000000
"2019-02-12",13,"used","Honda","City","2014","8","39000","Petrol","Auto",399000000
"2019-02-12",13,"used","Toyota","Vios","2018","1","4800","Petrol","Manual",518000000
"2019-02-12",12,"used","Kia","Cerato","2017","5","20000","Petrol","Auto",625000000
"2019-01-01",3,"used","Nissan","Grand livina","2012","24","130000","Petrol","Manual",295000000
"2019-01-02",13,"used","Kia","Dòng khác","2015","7",,"Diesel",,272000000
"2019-01-02",5,"used","Ford","Transit","2011","1","10",,"Manual",315000000
"2019-01-02",2,"used","Hyundai","Tucson","2010","16","77000","Petrol","Auto",531000000
"2019-01-02",4,"used","Kia","Morning","2013","1","7","Petrol","Manual",245000000
"2019-01-03",13,"used","Toyota","Camry","1988","26","150000","Petrol","Manual",113000000
"2019-01-03",12,"used","BMW","X5","2007","22","110000","Petrol","Auto",665000000
"2019-01-03",12,"used","Ford","Everest","2010","1","82",,"Auto",525000000
"2019-01-03",13,"new","Chevrolet","Trailblazer","2018","1","0","Diesel","Manual",895000000
"2019-01-04",13,"used","Kia","Rondo","2018","1","1912","Petrol","Auto",648000000
"2019-01-04",12,"used","Toyota","Camry","2009","30","196700","Petrol","Auto",560000000
"2019-01-04",13,"used","Hyundai","Grand i10","2018","5","21000","Petrol","Auto",418000000
"2019-01-05",2,"used","Kia","Morning","2011","1","4000","Petrol","Manual",175000000
"2019-01-05",5,"used","Kia","Morning","2000","37","888888","Petrol","Manual",100000000
"2019-01-05",13,"used","Toyota","Innova","2017","9","40000","Petrol","Auto",770000000
"2019-01-05",12,"new","Kia","Cerato","2019","1","0","Petrol","Auto",554000000
"2019-01-05",3,"new","Lexus","NX","2019","1","0","Petrol","Auto",2510000000
"2019-01-05",12,"used","Hyundai","Grand i10","2015","11","51000","Petrol","Manual",355000000
"2019-01-06",2,"new","Ford","EcoSport","2019","1","0","Petrol","Both",510000000
"2019-01-06",13,"used","Mitsubishi","Triton","2009","1","80","Diesel","Manual",325000000
"2019-01-06",8,"used","Nissan","Navara","2017","1","16","Diesel","Auto",560000000
"2019-01-07",8,"used","Hyundai","Grand i10","2016","5","20000","Petrol","Manual",338000000
"2019-01-08",12,"used","Toyota","Hiace","2000","32","250000","Petrol","Manual",38000000
"2019-01-08",4,"used","Kia","Pride","1997","31","200000","Petrol","Manual",46500000
"2019-01-08",13,"used","Toyota","Innova","2017","4","18000","Petrol","Manual",696000000
"2019-01-09",12,"used","Hyundai","Elantra","2016","7","34000","Petrol","Auto",615000000
"2019-01-09",12,"used","BMW","3 Series","2004","5","20000","Petrol","Auto",260000000
"2019-01-10",12,"used","Toyota","Vios","2017","6","28000","Petrol","Auto",535000000
"2019-01-10",13,"new","Chevrolet","Spark","2018","1","0","Petrol","Manual",259000000
"2019-01-10",13,"used","Hyundai","Grand i10","2015","6","26000","Petrol","Auto",368000000
"2019-01-10",12,"used","Toyota","Camry","2008","3","11000","Petrol","Auto",489000000
"2019-01-12",2,"used","Toyota","RAV4","2006","16","75000","Petrol","Auto",535000000
"2019-01-12",12,"new","Kia","Morning","2018","1","0","Petrol","Manual",299000000
"2019-01-13",12,"new","Chevrolet","Trailblazer","2018","1","0","Diesel","Auto",855000000
"2019-01-14",13,"new","Toyota","Innova","2019","1","0","Petrol","Manual",746000000
"2019-01-14",13,"new","Ford","EcoSport","2019","1","0","Petrol","Manual",525000000
"2019-01-14",5,"used","Mitsubishi","Pajero Sport","2016","22","115000","Diesel","Manual",715000000
"2019-01-14",13,"new","Kia","Sorento","2019","1","0","Petrol","Both",799000000
"2019-01-14",13,"new","Mazda","CX 5","2019","1","0","Petrol","Auto",872000000
"2019-01-14",13,"used","Chevrolet","Cruze","2015","8","38000","Petrol","Auto",466000000
"2019-01-15",2,"used","Toyota","Camry","2007","13","60000","Petrol","Manual",640000000
"2019-01-15",12,"new","Mercedes Benz","GLC","2018","1","0","Petrol","Auto",1699000000
"2019-01-15",3,"used","Mitsubishi","Attrage","2017","9","40000","Petrol","Manual",330000000
"2019-01-15",13,"new","Hyundai","Santa Fe","2019","1","0","Diesel","Auto",1400000000
"2019-01-15",13,"new","Hyundai","Santa Fe","2019","1","0","Diesel","Auto",1400000000
"2019-01-15",13,"new","Ford","Ranger","2019","1","0","Diesel","Auto",899000000
"2019-01-15",1,"used","Ford","Fiesta","2016","7","33000","Petrol","Auto",450000000
"2019-01-15",10,"used","Toyota","Corolla Altis","2011","14","68000","Petrol","Auto",518000000
"2019-01-16",9,"used","Daewoo","Nubira","2000","32","250000","Petrol","Manual",75000000
"2019-01-16",7,"new","Mazda","CX 5","2018","1","0","Petrol","Auto",999000000
"2019-01-16",13,"new","Toyota","Innova","2018","1","0","Petrol","Manual",746000000
"2019-01-16",13,"used","Toyota","Hilux","2009","1","0","Diesel","Manual",410000000
"2019-01-04",12,"used","Mercedes Benz","E Class","2002","5","20000","Petrol","Auto",255000000
"2019-01-05",2,"used","Mazda","626","2017","3","13000","Petrol","Auto",975000000
"2019-01-05",13,"used","Toyota","Camry","2007","14","67000","Petrol","Auto",508000000
"2019-01-06",12,"new","Kia","Morning","2019","1","0","Petrol","Auto",279000000
"2019-01-06",13,"used","Ford","Ranger","2010","19","90000","Diesel","Manual",320000000
"2019-01-06",2,"used","Toyota","Camry","2003","31","211200","Petrol","Auto",315000000
"2019-01-06",7,"used","Dodge","Dòng khác","2008","1","0","Petrol","Manual",220000000
"2019-01-06",13,"new","Hyundai","Kona","2018","1","0","Petrol","Auto",750000000
"2019-01-06",2,"used","Toyota","Corolla","1988","37","999000","Petrol","Manual",65000000
"2019-01-07",2,"used","Chevrolet","Spark","2015","1","0","Petrol","Auto",275000000
"2019-01-08",9,"used","Kia","Morning","2017","5","21000","Petrol","Manual",325000000
"2019-01-08",2,"used","Kia","Morning","2009","21","100000","Petrol","Auto",225000000
"2019-01-09",13,"used","Toyota","Fortuner","2009","19","90000","Petrol","Auto",480000000
"2019-01-09",13,"new","Honda","City","2018","1","0","Petrol","Auto",559000000
"2019-01-09",13,"used","Mercedes Benz","CLA Class","2015","9","40000","Petrol","Auto",1050000000
"2019-01-09",12,"used","Hyundai","Starex","2005","4","16356","Diesel","Manual",195000000
"2019-01-10",13,"used","Toyota","Innova","2015","10","45000","Petrol","Auto",615000000
"2019-01-10",13,"used","Ford","Everest","2014","16","79000","Diesel","Manual",658000000
"2019-01-10",4,"used","Mazda","3","2018","1","0",,"Auto",485000000
"2019-01-10",12,"used","Toyota","Fortuner","2016","13","60000",,"Auto",935000000
"2019-01-11",13,"new","Toyota","Vios","2019","1","0","Petrol","Manual",511000000
"2019-01-11",5,"new","Toyota","Innova","2019","1","0","Petrol","Manual",746000000
"2019-01-11",12,"used","Hyundai","Grand i10","2016","10","47000","Petrol","Manual",382000000
"2019-01-11",8,"used","Kia","Morning","2015","37","800000","Petrol","Manual",265000000
"2019-01-12",13,"used","Mercedes Benz","E Class","2017","5","20000","Petrol","Auto",1830000000
"2019-01-12",13,"used","Hyundai","Santa Fe","2011","15","74000","Petrol","Auto",599000000
"2019-01-12",3,"new","Hyundai","Accent","2018","1","0","Petrol","Manual",480000000
"2019-01-12",13,"new","Mazda","2","2019","1","0","Petrol","Auto",509000000
"2019-01-13",9,"used","Kia","Forte","2011","1","111",,"Auto",340000000
"2019-01-13",13,"used","Ford","Ranger","2016","2","9000","Diesel","Auto",725000000
"2019-01-14",12,"used","Ford","EcoSport","2014","1","0",,"Manual",390000000
"2019-01-14",13,"new","Mercedes Benz","GLC","2018","1","0","Petrol","Auto",1684000000
"2019-01-14",4,"used","Toyota","Vios","2009","16","75000","Petrol","Auto",370000000
"2019-01-14",12,"new","Kia","Morning","2019","1","0","Petrol","Auto",355000000
"2019-01-14",1,"used","Mitsubishi","Zinger","2010","3","12000","Petrol","Manual",285000000
"2019-01-15",8,"new","Hyundai","Accent","2018","1","0","Petrol","Auto",540000000
"2019-01-16",13,"used","Toyota","Fortuner","2012","14","68000","Petrol","Auto",588000000
"2019-01-16",12,"used","Mazda","CX 5","2016","11","50000","Petrol","Auto",859000000
"2019-01-16",1,"new","Toyota","Fortuner","2019","1","0","Diesel","Auto",1026000000
"2019-01-16",13,"used","Chevrolet","Lacetti","2009","15","70000","Petrol","Manual",278000000
"2019-01-17",5,"used","Ford","Focus C Max","2009","21","100000","Petrol","Manual",380000000
"2019-01-17",13,"used","Toyota","Fortuner","2012","14","68000","Petrol","Auto",588000000
"2019-01-17",13,"new","Honda","City","2018","1","0","Petrol","Auto",599000000
"2019-01-17",13,"new","Honda","City","2018","1","0","Petrol","Auto",599000000
"2019-01-17",2,"used","Toyota","Innova","2007","23","126000","Petrol","Manual",329000000
"2019-01-17",12,"used","Mitsubishi","Pajero","1999","1","25","Petrol","Manual",95000000
"2019-01-18",12,"used","Kia","Forte","2012","11","50000","Petrol","Auto",415000000
"2019-01-18",12,"used","Lexus","RX","2009","1","0","Petrol","Auto",1410000000
"2019-01-18",12,"used","Toyota","Corolla Altis","2011","1","0",,"Auto",590000000
"2019-01-18",12,"used","Honda","CR V","2016","6","29000","Petrol","Auto",899000000
"2019-01-18",13,"used","Ford","Focus","2014","17","80000","Petrol","Auto",518000000
"2019-01-18",12,"used","Mercedes Benz","GLK Class","2014","3","13500",,"Auto",1100000000
"2019-01-18",12,"used","Mercedes Benz","E Class","2002","5","20000","Petrol","Auto",255000000
"2019-01-19",12,"used","Hyundai","Grand i10","2018","1","2284","Petrol","Auto",448000000
"2019-01-19",12,"used","Hyundai","Grand i10","2016","4","19000","Petrol","Auto",415000000
"2019-01-19",12,"used","Toyota","Vios","2017","3","13000",,"Manual",505000000
"2019-01-19",3,"new","Hyundai","Santa Fe","2019","1","0","Diesel","Auto",1035000000
"2019-01-19",13,"used","Toyota","Innova","2009","20","95000","Petrol","Manual",400000000
"2019-01-21",12,"new","Kia","Morning","2019","1","0","Petrol","Manual",295000000
"2019-01-21",12,"used","Hyundai","Accent","2016","8","35686","Petrol","Auto",525000000
"2019-01-21",13,"new","Toyota","Yaris","2019","1","0","Petrol","Auto",650000000
"2019-01-22",13,"new","Hyundai","Grand i10","2019","1","0","Petrol","Manual",330000000
"2019-01-22",13,"used","Toyota","Innova","2012","15","70000","Petrol","Manual",480000000
"2019-01-22",3,"new","Mitsubishi","Pajero","2018","1","0","Petrol","Auto",1250000000
"2019-01-22",4,"used","Hyundai","Starex","2016","3","12000","Petrol","Manual",550000000
"2019-01-23",8,"used","Nissan","Navara","2017","11","50000","Diesel","Auto",560000000
"2019-01-24",12,"used","Ford","EcoSport","2018","5","20000","Petrol","Auto",625000000
"2019-01-25",13,"used","Toyota","Fortuner","2015","18","86000","Petrol","Auto",850000000
"2019-01-25",13,"new","Toyota","Vios","2019","1","0","Petrol","Auto",535000000
"2019-01-25",13,"new","Hyundai","Kona","2018","1","0","Petrol","Auto",750000000
"2019-01-25",2,"used","Kia","Morning","2017","6","28000","Petrol","Manual",315000000
"2019-01-26",12,"new","Ford","Ranger","2019","1","0","Diesel","Auto",918000000
"2019-01-16",12,"used","Mazda","6","2014","9","40000","Petrol","Auto",695000000
"2019-01-16",13,"used","Toyota","Corolla Altis","2014","8","36000","Petrol","Auto",696000000
"2019-01-17",9,"used","Kia","Cerato","2018","3","12000","Petrol","Manual",540000000
"2019-01-17",13,"new","Toyota","Vios","2019","1","0",,"Auto",1000000000
"2019-01-17",2,"new","Kia","Morning","2019","1","0","Petrol","Manual",290000000
"2019-01-17",12,"used","Mazda","6","2014","9","40000","Petrol","Auto",695000000
"2019-01-17",5,"used","Mazda","2","2018","2","9000","Petrol","Auto",530000000
"2019-01-17",8,"used","Ssangyong","Musso","2003","31","220000","Diesel","Manual",125000000
"2019-01-17",4,"used","Kia","K3","2010","2","5000","Diesel","Manual",190000000
"2019-01-18",13,"used","Toyota","Innova","2015","11","52000","Petrol","Manual",555000000
"2019-01-18",2,"used","BMW","3 Series","2011","11","50000","Petrol","Auto",600000000
"2019-01-18",12,"used","BMW","3 Series","2015","6","28000","Petrol","Auto",1180000000
"2019-01-18",13,"used","Lexus","ES","2009","12","56000","Petrol","Auto",748000000
"2019-01-19",2,"used","Toyota","Fortuner","2013","14","65000","Petrol","Auto",679000000
"2019-01-19",12,"new","Ford","Ranger","2018","1","0","Diesel","Auto",918000000
"2019-01-19",3,"used","Mitsubishi","Pajero","2012","23","120000","Petrol","Auto",490000000
"2019-01-20",13,"used","Ford","Fiesta","2015","6","27000","Petrol","Auto",438000000
"2019-01-22",7,"used","Toyota","Innova","2008","3","10000","Petrol","Manual",300000000
"2019-01-22",3,"used","Kia","CD5","2003","29","180000",,"Manual",7500000
"2019-01-22",13,"used","Kia","Sorento","2015","10","45000","Petrol","Auto",746000000
"2019-01-22",10,"used","Mitsubishi","Jolie","2003","23","123000","Petrol","Manual",140000000
"2019-01-23",2,"used","Isuzu","Dmax","2013","19","90000","Diesel","Auto",430000000
"2019-01-23",1,"used","Hyundai","Grand i10","2014","16","78000","Petrol","Manual",261000000
"2019-01-23",12,"new","Ford","Everest","2018","1","0","Diesel","Auto",200000000
"2019-01-23",12,"used","Chevrolet","Cruze","2016","6","28000","Petrol","Auto",495000000
"2019-01-23",3,"new","Mitsubishi","Attrage","2018","1","0","Petrol","Manual",375000000
"2019-01-24",1,"used","Kia","Forte","2008","21","100000",,"Auto",368000000
"2019-01-24",3,"used","Honda","City","2017","13","60000","Petrol","Manual",500000000
"2019-01-24",12,"new","Ford","Everest","2018","1","0","Diesel","Auto",200000000
"2019-01-25",12,"used","Hyundai","Dòng khác","2014","19","90000","Diesel","Manual",870000000
"2019-01-25",12,"used","BMW","3 Series","2004","5","20000","Petrol","Auto",260000000
"2019-01-26",12,"used","Ford","Fiesta","2012","13","60000","Petrol","Auto",355000000
"2019-01-26",4,"used","BYD","F0","2011","1","7","Petrol","Manual",108000000
"2019-01-27",1,"used","Chevrolet","Spark","2010","21","100000","Petrol","Manual",105000000
"2019-01-28",13,"used","Toyota","Corolla","2000","1","260","Petrol","Manual",195200000
"2019-01-28",2,"used","Ford","Transit","2016","19","91000","Diesel","Manual",585000000
"2019-01-29",13,"used","Hyundai","Elantra","2016","8","37000","Petrol","Manual",495000000
"2019-01-30",10,"used","Daewoo","Matiz","2004","31","200000","Petrol","Manual",66000000
"2019-01-30",13,"used","Toyota","Camry","2008","12","58000","Petrol","Auto",509000000
"2019-01-30",2,"used","Toyota","Innova","2009","20","95000","Petrol","Manual",429000000
"2019-01-31",2,"used","Hyundai","Tucson","2010","19","91000","Petrol","Auto",525000000
"2019-01-31",12,"used","BMW","3 Series","2012","9","40000","Petrol","Auto",840000000
"2019-01-31",12,"used","Toyota","Camry","2009","30","196700","Petrol","Auto",560000000
"2019-01-31",12,"used","Toyota","Innova","2017","6","25000","Petrol","Manual",715000000
"2019-02-01",2,"used","UAZ","Patriot","1985","37","850000","Diesel","Manual",55000000
"2019-02-02",3,"used","Mercedes Benz","MB","2002","1","10","Diesel","Manual",85000000
"2019-02-04",12,"used","Hãng khác","Dòng khác","2008","11","50000","Petrol","Manual",68000000
"2019-02-06",2,"used","Toyota","Innova","2016","7","30000","Petrol","Manual",700000000
"2019-02-07",2,"used","Daewoo","Nubira","2003","31","200000","Petrol","Manual",128000000
"2019-02-08",10,"used","Kia","Morning","2011","14","68000","Petrol","Auto",280000000
"2019-02-09",2,"used","Daewoo","Nubira","2003","31","200000","Petrol","Manual",128000000
"2019-02-09",13,"new","Hyundai","Accent","2018","1","0","Petrol","Manual",480000000
"2019-02-09",13,"used","Toyota","Venza","2009","3","10000","Petrol","Auto",770000000
"2019-02-10",7,"used","Kia","Rondo","2017","8","35000","Petrol","Auto",610000000
"2019-02-10",13,"used","Kia","Morning","2014","15","70000","Petrol","Manual",230000000
"2019-02-10",5,"used","Chevrolet","Captiva","2009","18","85000","Petrol","Manual",290000000
"2019-02-11",2,"new","Hyundai","Accent","2018","1","0","Petrol","Manual",425000000
"2019-02-11",11,"used","Daewoo","Lacetti","2009","17","80000","Petrol","Manual",235000000
"2019-02-12",13,"used","Chevrolet","Dòng khác","2007","21","100000","Petrol","Auto",299000000
"2019-02-12",13,"used","Chevrolet","Dòng khác","2007","21","100000","Petrol","Auto",299000000
"2019-02-12",13,"new","Honda","City","2019","1","0","Petrol","Auto",559000000
"2019-02-12",12,"new","Hyundai","Santa Fe","2019","1","0","Petrol","Auto",995000000
"2019-02-12",9,"used","Kia","Carens","2015","12","58000","Petrol","Manual",378000000
"2019-02-12",9,"used","Kia","Carens","2015","12","58000","Petrol","Manual",378000000
"2019-01-01",10,"used","Hyundai","Getz","2008","28","178000","Petrol","Manual",157000000
"2019-01-01",12,"used","BMW","5 Series","2015","10","49000","Petrol","Auto",1560000000
"2019-01-01",8,"used","Hãng khác","Dòng khác","2014","1","12",,"Auto",840000000
"2019-01-01",12,"used","Mazda","3","2010","11","54000","Petrol","Auto",425000000
"2019-01-02",12,"used","Lexus","GX","2008","16","79515","Petrol","Auto",1460000000
"2019-01-02",13,"new","Honda","City","2018","1","0","Petrol","Auto",559000000
"2019-01-02",2,"new","Toyota","Vios","2019","1","0","Petrol","Auto",509000000
"2019-01-26",12,"new","Ford","Ranger","2019","1","0","Diesel","Auto",918000000
"2019-01-26",3,"new","Mitsubishi","Pajero","2018","1","0","Petrol","Auto",1250000000
"2019-01-26",2,"used","Chevrolet","Spark","2015","1","0","Petrol","Auto",275000000
"2019-01-26",13,"used","LandRover","Range Rover Sport","2011","9","40000","Petrol","Auto",1550000000
"2019-01-27",12,"used","Toyota","Corolla","2010","16","75000","Petrol","Auto",490000000
"2019-01-27",12,"used","Mazda","3","2016","8","35000","Petrol","Auto",625000000
"2019-01-28",9,"used","Hyundai","Avante","2012","1","200","Petrol","Manual",350000000
"2019-01-29",13,"used","Toyota","Innova","2010","18","86000","Petrol","Manual",380000000
"2019-01-29",13,"used","Chevrolet","Captiva","2008","14","67000","Petrol","Manual",295000000
"2019-01-29",2,"used","Kia","Morning","2017","6","28000","Petrol","Manual",315000000
"2019-01-30",12,"used","Kia","Cerato Koup","2010","14","68000","Petrol","Auto",396000000
"2019-01-30",7,"used","Kia","Morning","2014","24","130000","Petrol","Manual",350000000
"2019-01-30",12,"used","Toyota","Vios","2015","17","80000","Petrol","Auto",520000000
"2019-01-30",12,"used","Toyota","Vios","2015","17","80000","Petrol","Auto",520000000
"2019-01-30",5,"used","Ford","Transit","2007","1","0","Diesel","Manual",210000000
"2019-01-30",8,"used","Kia","Morning","2013","9","40000","Petrol","Auto",320000000
"2019-01-31",3,"used","Kia","CD5","2000","32","250000","Petrol","Manual",75000000
"2019-01-31",4,"used","Toyota","Camry","2007","3","11580","Petrol","Auto",468000000
"2019-02-02",13,"used","Kia","Morning","2017","16","76000","Petrol","Manual",308000000
"2019-02-04",2,"used","Nissan","Dòng khác","1999","1","999","Petrol","Manual",42000000
"2019-02-06",12,"used","Nissan","Dòng khác","1994","37","998888","Petrol","Manual",46000000
"2019-02-12",2,"used","Kia","Morning","2016","2","9500","Petrol","Auto",349000000
"2019-02-12",13,"used","Toyota","Vios","2014","14","66000","Petrol","Manual",480000000
"2019-02-12",13,"used","Toyota","Vios","2014","14","66000","Petrol","Manual",480000000
"2019-02-12",13,"new","Hyundai","Grand i10","2019","1","0","Petrol","Manual",330000000
"2019-02-12",13,"new","Toyota","Camry","2019","1","0","Petrol","Auto",1302000000
"2019-01-01",12,"used","Toyota","Vios","2014","8","37000","Petrol","Auto",490000000
